,City,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,VenueID,Venue,Venue Latitude,Venue Longitude,Venue Category,ParentCategory
162,LISBOA,Ajuda,38.69974000000008,-9.181179999999927,4ebd926e02d5e32b7bf3b466,Kiss the Cook,38.702932850914806,-9.178805484265862,Portuguese Restaurant,Food
163,LISBOA,Alcântara,38.70505500000006,-9.180970999999971,4bd987b1e914a59390cb56fa,Cantina LX Factory,38.703227575803325,-9.178895952796973,Portuguese Restaurant,Food
164,LISBOA,Alcântara,38.70505500000006,-9.180970999999971,56321fa4498e07248870a284,Rio Maravilha,38.70179771312238,-9.178076169891579,Portuguese Restaurant,Food
165,LISBOA,Alcântara,38.70505500000006,-9.180970999999971,4ebd926e02d5e32b7bf3b466,Kiss the Cook,38.702932850914806,-9.178805484265862,Portuguese Restaurant,Food
166,LISBOA,Alcântara,38.70505500000006,-9.180970999999971,4d21a84c6e8c37043e7404a0,O Lutador,38.701019874262414,-9.181755740029073,Portuguese Restaurant,Food
167,LISBOA,Alvalade,38.75558100000005,-9.137068999999968,4b0588a5f964a520e7d122e3,Tico Tico - Novo Rio,38.75447962555519,-9.138883569368506,Portuguese Restaurant,Food
168,LISBOA,Alvalade,38.75558100000005,-9.137068999999968,4c87f02d9c7db1f708ed97be,Salsa & Coentros,38.75700212236704,-9.139161741350712,Portuguese Restaurant,Food
169,LISBOA,Alvalade,38.75558100000005,-9.137068999999968,4d5bd48f5d153704f8df6ae7,Adega da Bairrada,38.7578950167845,-9.137716676887182,Portuguese Restaurant,Food
170,LISBOA,Alvalade,38.75558100000005,-9.137068999999968,4cb1d4b6cbab236a5dd2ab73,Sem Palavras,38.75601730839347,-9.13976018529372,Portuguese Restaurant,Food
171,LISBOA,Alvalade,38.75558100000005,-9.137068999999968,4c251a65b7b8a59378a53de8,Restaurante Courenses,38.7550318213221,-9.141452391761431,Portuguese Restaurant,Food
172,LISBOA,Alvalade,38.75558100000005,-9.137068999999968,4da82b5104376c336880b9c0,Adega Solar Minhoto,38.756750370385284,-9.140102021044466,Portuguese Restaurant,Food
173,LISBOA,Alvalade,38.75558100000005,-9.137068999999968,4fd0f28be4b0a8fbe9ea6128,A Tabuense,38.75894387064476,-9.138649903026783,Portuguese Restaurant,Food
174,LISBOA,Alvalade,38.75558100000005,-9.137068999999968,583789098ab03f19af471351,DOTE - Cervejaria Moderna - Avenida da Igreja,38.75382078613876,-9.142144061575502,Portuguese Restaurant,Food
175,LISBOA,Alvalade,38.75558100000005,-9.137068999999968,4da599c77ccc816ed2e3a97b,A Tigela,38.75800425101292,-9.13745908696375,Portuguese Restaurant,Food
176,LISBOA,Alvalade,38.75558100000005,-9.137068999999968,4bbf8e1cf8219c749b2eb010,Pirilampo,38.75411350317445,-9.142412863896638,Portuguese Restaurant,Food
177,LISBOA,Areeiro,38.74400000000003,-9.132159999999942,4d2db3b3bd60a093fdda1fce,Restaurante Fraga,38.747618612302155,-9.132411863632257,Portuguese Restaurant,Food
178,LISBOA,Areeiro,38.74400000000003,-9.132159999999942,5095318ee4b087ea43825444,Cor de Terra,38.742461442585196,-9.137439970998546,Portuguese Restaurant,Food
179,LISBOA,Areeiro,38.74400000000003,-9.132159999999942,4f0ae435e4b071c577f32288,Dona Maria,38.74636765042745,-9.132444282966445,Portuguese Restaurant,Food
180,LISBOA,Arroios,38.72238900000005,-9.132703999999961,4c9d074c46978cfa2b9f937f,Carvoaria Jacto,38.72311111045413,-9.1326527226634,Portuguese Restaurant,Food
181,LISBOA,Arroios,38.72238900000005,-9.132703999999961,4fef35fee4b05dce3a4b2546,Tasca do Jaime,38.719167,-9.129754,Portuguese Restaurant,Food
182,LISBOA,Arroios,38.72238900000005,-9.132703999999961,4c331c9709a99c74b3be0b2a,Via Graça,38.718361888834785,-9.132747973353673,Portuguese Restaurant,Food
183,LISBOA,Arroios,38.72238900000005,-9.132703999999961,4fee2234e4b09cfafd6a4277,2 à Esquina,38.720315144532805,-9.137267567284873,Portuguese Restaurant,Food
184,LISBOA,Arroios,38.72238900000005,-9.132703999999961,4ee16920003943d6625e9080,Cova Funda,38.72130726289285,-9.135118600659565,Portuguese Restaurant,Food
185,LISBOA,Arroios,38.72238900000005,-9.132703999999961,50015e17e4b05e79b083fd36,Estrela dos Anjos,38.72488827917016,-9.135776070547294,Portuguese Restaurant,Food
186,LISBOA,Arroios,38.72238900000005,-9.132703999999961,523aefef11d20da532913a2d,SecAdegas,38.72334251069377,-9.135657175361162,Portuguese Restaurant,Food
187,LISBOA,Arroios,38.72238900000005,-9.132703999999961,4ea076577ee5194397285cab,Restaurante Graça (Tasca do Zé),38.723372983572055,-9.136734840340656,Portuguese Restaurant,Food
188,LISBOA,Avenidas Novas,38.73024600000005,-9.149493499999949,4d2e4d03da7cb60ceb386ed4,Panorama Restaurante,38.73171154932264,-9.146983493316107,Portuguese Restaurant,Food
189,LISBOA,Avenidas Novas,38.73024600000005,-9.149493499999949,4d3832297ebf721e1fb06dfb,Cave Real,38.733473338317886,-9.146828503765887,Portuguese Restaurant,Food
190,LISBOA,Avenidas Novas,38.73024600000005,-9.149493499999949,4ba3e95bf964a520e96c38e3,O Cacho Dourado,38.726423,-9.147875,Portuguese Restaurant,Food
191,LISBOA,Avenidas Novas,38.73024600000005,-9.149493499999949,4d3890bb7ebf721ec04671fb,5D,38.72909758562298,-9.144791001985821,Portuguese Restaurant,Food
192,LISBOA,Avenidas Novas,38.73024600000005,-9.149493499999949,4c3710e7c44a9521a39d3d52,Nortex,38.73155390622687,-9.1442881835181,Portuguese Restaurant,Food
193,LISBOA,Avenidas Novas,38.73024600000005,-9.149493499999949,4d023afd3fd4224bdeafb577,Restaurante Jaguar,38.73464,-9.14924,Portuguese Restaurant,Food
194,LISBOA,Belém,38.69768400000005,-9.204393499999952,4dfcfa6c227185f38b96caba,Enoteca de Belém,38.697618174301866,-9.202581841502083,Portuguese Restaurant,Food
195,LISBOA,Belém,38.69768400000005,-9.204393499999952,4c8a830b3dc2a1cd029dad32,Queijadas de Belém,38.69711611972407,-9.201652863731155,Portuguese Restaurant,Food
196,LISBOA,Belém,38.69768400000005,-9.204393499999952,5210c6d011d25c8593959277,Belém 2 a 8,38.697269330581356,-9.201915046922801,Portuguese Restaurant,Food
197,LISBOA,Belém,38.69768400000005,-9.204393499999952,4e1ee88752b1bdc463e6f0fd,Restaurante Os Jerónimos,38.69736902614917,-9.203218076823887,Portuguese Restaurant,Food
198,LISBOA,Belém,38.69768400000005,-9.204393499999952,554b5ec8498e5fd98784d398,Rui dos Pregos,38.69742230003602,-9.198946837293642,Portuguese Restaurant,Food
199,LISBOA,Belém,38.69768400000005,-9.204393499999952,4c782318a8683704273f0c4d,Adega de Belém,38.69725507422109,-9.202538959266919,Portuguese Restaurant,Food
200,LISBOA,Belém,38.69768400000005,-9.204393499999952,4c28f930ce3fc9280e066e88,Portugália,38.69390639366454,-9.206773869238344,Portuguese Restaurant,Food
201,LISBOA,Belém,38.69768400000005,-9.204393499999952,51ff992f498e848342111adf,Restaurante Sagitário,38.697368,-9.202054,Portuguese Restaurant,Food
202,LISBOA,Belém,38.69768400000005,-9.204393499999952,4e175d262271b0e971f1865a,Restaurante BemBelém,38.696876836134834,-9.202986626025835,Portuguese Restaurant,Food
203,LISBOA,Belém,38.69768400000005,-9.204393499999952,53665628498ed4c095e58f20,Confraria Da Empada,38.69638540822314,-9.209303272525698,Portuguese Restaurant,Food
204,LISBOA,Belém,38.69768400000005,-9.204393499999952,4c9d0950d3c2b60caf5ebdbc,Caseiro,38.69722871858408,-9.202201984609996,Portuguese Restaurant,Food
205,LISBOA,Belém,38.69768400000005,-9.204393499999952,4dea91f252b11677f03fb5b5,A Commenda,38.69497351037699,-9.206930254658245,Portuguese Restaurant,Food
206,PORTO,Bonfim,41.1483662979302,-8.598389364247119,5194a6e1498ea886e5a641e3,Pedro Limão,41.146764,-8.601394,Portuguese Restaurant,Food
207,PORTO,Bonfim,41.1483662979302,-8.598389364247119,52b1a504498eff895090af4b,Maria Rita,41.14683222124956,-8.603918014741287,Portuguese Restaurant,Food
208,PORTO,Bonfim,41.1483662979302,-8.598389364247119,4cac3b7aa643b7138fceeaa6,Restaurante Marinho,41.146288161623765,-8.593905870004363,Portuguese Restaurant,Food
209,PORTO,Bonfim,41.1483662979302,-8.598389364247119,4c2bb6ec8abca593ae9d0020,Capa Negra,41.15097191632925,-8.594040756671138,Portuguese Restaurant,Food
210,BRAGA,Braga,41.54550900000005,-8.42137999999997,4e8229c6e5fad110369c1561,Manjar das Francesinhas,41.54481743339738,-8.415921229620984,Portuguese Restaurant,Food
211,BRAGA,Braga,41.549397000000056,-8.421888499999966,4e0e4c11ae603a50b541a3cb,Trotas,41.551326477686366,-8.41765683419296,Portuguese Restaurant,Food
212,BRAGA,Braga,41.549397000000056,-8.421888499999966,513106dde4b03f2990d07ecf,A Astoria,41.55157173255614,-8.423083548220117,Portuguese Restaurant,Food
213,BRAGA,Braga,41.55493200000005,-8.420736499999947,4e0e4c11ae603a50b541a3cb,Trotas,41.551326477686366,-8.41765683419296,Portuguese Restaurant,Food
214,BRAGA,Braga,41.55493200000005,-8.420736499999947,513106dde4b03f2990d07ecf,A Astoria,41.55157173255614,-8.423083548220117,Portuguese Restaurant,Food
215,BRAGA,Braga,41.55247500000006,-8.414283499999954,4ca72b6ab7106dcb87f764a5,Casa Estarolas,41.552506174950274,-8.41431517860659,Portuguese Restaurant,Food
216,BRAGA,Braga,41.55247500000006,-8.414283499999954,4e0e4c11ae603a50b541a3cb,Trotas,41.551326477686366,-8.41765683419296,Portuguese Restaurant,Food
217,BRAGA,Braga,41.55247500000006,-8.414283499999954,5589d023498e506a8a45ed36,Um Cibo no Prato,41.55185179609511,-8.416347553802547,Portuguese Restaurant,Food
218,LISBOA,Campo de Ourique,38.71581000000003,-9.166919999999948,4d0fc4477177b1f7bc534d22,O Magano,38.716875583839325,-9.165579359731055,Portuguese Restaurant,Food
219,LISBOA,Campo de Ourique,38.71581000000003,-9.166919999999948,4d3b4aaa979ea143b72d9afc,Coelho da Rocha,38.716547,-9.166693,Portuguese Restaurant,Food
220,LISBOA,Campo de Ourique,38.71581000000003,-9.166919999999948,4cf8faf3a348f04df7f5fa5c,Verde Gaio,38.716285354267626,-9.166419813865518,Portuguese Restaurant,Food
221,LISBOA,Campo de Ourique,38.71581000000003,-9.166919999999948,54899ca8498e5663447f2094,Pigmeu,38.719757733112544,-9.164869300573468,Portuguese Restaurant,Food
222,LISBOA,Campo de Ourique,38.71581000000003,-9.166919999999948,4d83750440a7a35d8425f6bd,Imperial de Campo de Ourique,38.71916018885352,-9.168219566345215,Portuguese Restaurant,Food
223,LISBOA,Campo de Ourique,38.71581000000003,-9.166919999999948,4cf2639b88de3704f6c0782b,O Bitoque,38.71666393967159,-9.163979005013804,Portuguese Restaurant,Food
224,LISBOA,Campo de Ourique,38.71581000000003,-9.166919999999948,4d755380fe1b721e6448b91f,Trempe,38.71662650680988,-9.162194945174054,Portuguese Restaurant,Food
225,LISBOA,Campolide,38.73567079119091,-9.171077982733186,554f90e8498e98c3903a85f1,casa dos caracois,38.73687669427738,-9.166952219116498,Portuguese Restaurant,Food
226,LISBOA,Carnide,38.75993700000005,-9.18558349999995,4b0588a6f964a5206ad222e3,Adega das Gravatas,38.76049208887418,-9.187940270607774,Portuguese Restaurant,Food
227,LISBOA,Carnide,38.75993700000005,-9.18558349999995,4c436db88c1f20a1790d3b99,Paço de Carnide,38.76048969809821,-9.189529385273037,Portuguese Restaurant,Food
228,LISBOA,Carnide,38.75993700000005,-9.18558349999995,54e26061498eef120205c519,Coreto das Gravatas,38.760090134587934,-9.189320877371475,Portuguese Restaurant,Food
229,LISBOA,Carnide,38.75993700000005,-9.18558349999995,53a41db2498e0b947ffa0c21,O Galito (novo),38.757820609058946,-9.186600224295253,Portuguese Restaurant,Food
230,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.146389301815525,-8.614368600994384,51979f08498e6cc071a1082f,O Tascö,41.14762567001059,-8.612225285638191,Portuguese Restaurant,Food
231,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.146389301815525,-8.614368600994384,526c38a411d2ca9928c8b223,Taberna d'Avó,41.14434067535363,-8.615727691725295,Portuguese Restaurant,Food
232,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.146389301815525,-8.614368600994384,4e2a7c508130a29b90c12c24,O Golfinho,41.1486337073611,-8.615009832188914,Portuguese Restaurant,Food
233,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.146389301815525,-8.614368600994384,53fe59ad498ef901892e41aa,Cantinho do Avillez,41.14323011596845,-8.613508362207074,Portuguese Restaurant,Food
234,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.146389301815525,-8.614368600994384,4e2b4802227197a112d86d31,Flor dos Congregados,41.146939,-8.610213,Portuguese Restaurant,Food
235,AVEIRO,Esgueira,40.6483954884725,-8.630233875030868,4e4e49d3b61cf637a4e44350,Restaurante Carramona,40.649906513825876,-8.629588508356568,Portuguese Restaurant,Food
236,BRAGA,Este,41.564724000000055,-8.373378499999973,4e8f739e29c2117fa36c2a24,O Gato do Rio,41.56711471683464,-8.374190474770224,Portuguese Restaurant,Food
237,LISBOA,Estrela,38.71006800000005,-9.159096499999947,4e21eed688774a43b76f56f3,Clube de Jornalistas,38.71010182959746,-9.159416382265087,Portuguese Restaurant,Food
238,LISBOA,Estrela,38.71006800000005,-9.159096499999947,4b0588a6f964a5205ad222e3,A Travessa,38.708199832139705,-9.155999322473155,Portuguese Restaurant,Food
239,LISBOA,Estrela,38.71006800000005,-9.159096499999947,569ff8f1498e327e626dfe31,Loco,38.71260350300116,-9.160066818041097,Portuguese Restaurant,Food
240,LISBOA,Estrela,38.71006800000005,-9.159096499999947,4c9d13340e9bb1f7b1c1d95f,Petiscaria Ideal,38.7081402358417,-9.154801556338999,Portuguese Restaurant,Food
241,LISBOA,Estrela,38.71006800000005,-9.159096499999947,4bdd72f3b0f5c928b75e4ce3,Restaurante Caldo Verde,38.70794,-9.155664,Portuguese Restaurant,Food
242,LISBOA,Estrela,38.71006800000005,-9.159096499999947,4b0588a2f964a52002d122e3,Sr. Vinho,38.70992009164905,-9.157834183363235,Portuguese Restaurant,Food
243,LISBOA,Estrela,38.71006800000005,-9.159096499999947,508fb790e4b0208a6113edec,EstaFado,38.712422,-9.156406,Portuguese Restaurant,Food
244,BRAGA,Guisande e Oliveira,41.59815900000005,-8.42205949999996,4d31adfbb6093704a045eedf,Dona Elvira,41.602110560665515,-8.421950826476879,Portuguese Restaurant,Food
245,PORTO,Lordelo do Ouro e Massarelos,41.154277370124255,-8.648752894561197,4e875c3d823125560f36e947,Jardim d'Inverno Restaurant,41.154236551862006,-8.648863251599002,Portuguese Restaurant,Food
246,LISBOA,Misericórdia,38.71188042729671,-9.142968071216105,57ae2981498ef94aabe4e3b2,Bairro do Avillez,38.712293271054534,-9.142397645737233,Portuguese Restaurant,Food
247,LISBOA,Misericórdia,38.71188042729671,-9.142968071216105,4cb9bd83adcd5481866c1ea2,Sacramento do Chiado,38.71153134354957,-9.14041858060878,Portuguese Restaurant,Food
248,LISBOA,Misericórdia,38.71188042729671,-9.142968071216105,4f521f3de4b0b58937a3e5b7,Taberna da Rua das Flores,38.710106,-9.143566,Portuguese Restaurant,Food
249,LISBOA,Misericórdia,38.71188042729671,-9.142968071216105,57910ea7498eaadf8a5f0df1,Bairrices,38.7124,-9.144708,Portuguese Restaurant,Food
250,LISBOA,Misericórdia,38.71188042729671,-9.142968071216105,56576b1c498eb4078cd4a3cc,Alma,38.71005521910274,-9.141153736144515,Portuguese Restaurant,Food
251,LISBOA,Misericórdia,38.71188042729671,-9.142968071216105,4e5394d51495a46b65b82916,Faca & Garfo,38.71243412547672,-9.14097884217936,Portuguese Restaurant,Food
252,LISBOA,Misericórdia,38.71188042729671,-9.142968071216105,4c5b6befbfa595213b7062ff,O Trevo,38.71080664022068,-9.143049616997743,Portuguese Restaurant,Food
253,LISBOA,Misericórdia,38.71188042729671,-9.142968071216105,5a10c59fe4c4590cfe5aadb1,Restaurante Duque Lisboa,38.712737652559994,-9.140978663215057,Portuguese Restaurant,Food
254,LISBOA,Misericórdia,38.71188042729671,-9.142968071216105,4e67683f483bef6eb7ec9613,Cantinho do Avillez,38.708749662611744,-9.141968479654386,Portuguese Restaurant,Food
255,BRAGA,Nogueiró e Tenões,41.54941858039797,-8.40029222791721,5241dd9611d2b31c237d8e31,Café Imperial II,41.55038134257415,-8.403376338180069,Portuguese Restaurant,Food
256,BRAGA,Nogueiró e Tenões,41.54941858039797,-8.40029222791721,56cb3554498eeed0c5fd4332,Páteo,41.550438832228075,-8.395341038703918,Portuguese Restaurant,Food
257,LISBOA,Parque das Nações,38.76833000000005,-9.097789999999975,4d4aba97f53c8cfa3c592647,Bota Feijão,38.770854168585096,-9.099167717621475,Portuguese Restaurant,Food
258,LISBOA,Parque das Nações,38.76833000000005,-9.097789999999975,541d7f7a498ea8146bf4e0e8,Restaurante D'Avis,38.769769388975746,-9.097819666468151,Portuguese Restaurant,Food
259,LISBOA,Parque das Nações,38.76833000000005,-9.097789999999975,4b0588a5f964a520e6d122e3,Serra da Estrela - Cantinho Regional,38.76775175529667,-9.09631068273544,Portuguese Restaurant,Food
260,LISBOA,Parque das Nações,38.76833000000005,-9.097789999999975,586bebe04988da18d4adad5f,Bifanas de Vendas Novas,38.767568,-9.096244,Portuguese Restaurant,Food
261,LISBOA,Parque das Nações,38.76833000000005,-9.097789999999975,54764e15498e0910b5655847,Alqueire,38.7693,-9.10176,Portuguese Restaurant,Food
262,LISBOA,Parque das Nações,38.76833000000005,-9.097789999999975,4cd4090fecc3a093f08b9d93,Cooks,38.771672000612284,-9.096076556274548,Portuguese Restaurant,Food
263,LISBOA,Penha de França,38.73021013040955,-9.132728900475016,4c6b34f846353704e04f04bc,Delícia de Arroios,38.73062003250788,-9.136179948803711,Portuguese Restaurant,Food
264,LISBOA,Penha de França,38.73021013040955,-9.132728900475016,4fbbfe77e4b0d45a08f7017d,Restaurante Ideal lisboa,38.72963037558645,-9.134220939249495,Portuguese Restaurant,Food
265,LISBOA,Penha de França,38.73021013040955,-9.132728900475016,4dc3e755d164eb9c9fc6db6a,Restaurante Quionga,38.73294557993105,-9.13179298155031,Portuguese Restaurant,Food
266,LISBOA,Penha de França,38.73021013040955,-9.132728900475016,4c8fe3b15fdf6dcb29172c91,Franguinho Real,38.730520470660224,-9.136215738653592,Portuguese Restaurant,Food
267,LISBOA,Penha de França,38.73021013040955,-9.132728900475016,4d964005c19fb60c79a07965,O Domingos,38.72884890676262,-9.136183637226228,Portuguese Restaurant,Food
268,LISBOA,Penha de França,38.73021013040955,-9.132728900475016,4fc91efae4b079285bea143a,O Telheirinho,38.73079602705509,-9.136366952641964,Portuguese Restaurant,Food
269,LISBOA,Penha de França,38.73021013040955,-9.132728900475016,4ce67c37f3bda14364ccabe4,Restaurante Ceia Minhota,38.73171569138123,-9.13811617995446,Portuguese Restaurant,Food
270,LISBOA,Penha de França,38.73021013040955,-9.132728900475016,4dbc79ba43a1d8504b8d750b,Cantinho do Táxi,38.7309442575647,-9.127735662264788,Portuguese Restaurant,Food
271,PORTO,Ramalde,41.16844146753138,-8.647532743064072,4d2db8d088e23704946e3cc7,A Cunha,41.1678670048833,-8.645694688157766,Portuguese Restaurant,Food
272,PORTO,Ramalde,41.16844146753138,-8.647532743064072,4c78223cbd346dcbc819f1ef,BB Villa,41.16515391762527,-8.651611964892362,Portuguese Restaurant,Food
273,BRAGA,"Real, Dume e Semelhe",41.55756000000005,-8.444077999999962,4eed1a69b634f75442e6310b,S. Frutuoso,41.55726325940691,-8.44298779964447,Portuguese Restaurant,Food
274,BRAGA,"Real, Dume e Semelhe",41.55756000000005,-8.444077999999962,52442df911d27f0bcb795481,Forno Mágico,41.56169837782258,-8.444560505638483,Portuguese Restaurant,Food
275,BRAGA,Ruilhe,41.49880882409838,-8.500804873492562,5325abca498e590179ce03a7,Almoço de Família,41.498986,-8.498249,Portuguese Restaurant,Food
276,LISBOA,Santa Clara,38.780329952247804,-9.160449999423061,4e838b59b803c7c0fc3164f8,Taberna da Preciosa,38.77680842163394,-9.163971338793731,Portuguese Restaurant,Food
277,LISBOA,Santa Maria Maior,38.70989000000003,-9.133339999999976,51637482e4b0cbf236cdf535,Le Petit Café Restaurante,38.710577770731746,-9.131236212568782,Portuguese Restaurant,Food
278,LISBOA,Santa Maria Maior,38.70989000000003,-9.133339999999976,4c840b0c2f1c236af2924843,Cruzes Credo Café,38.70963998981593,-9.132737164398335,Portuguese Restaurant,Food
279,LISBOA,Santa Maria Maior,38.70989000000003,-9.133339999999976,53179495498e368d2d631a96,Maria Catita,38.70927776830109,-9.134535785701294,Portuguese Restaurant,Food
280,LISBOA,Santa Maria Maior,38.70989000000003,-9.133339999999976,5a3dd76ad1a402449eb40bc8,Prado,38.71051220395769,-9.134870316199477,Portuguese Restaurant,Food
281,LISBOA,Santa Maria Maior,38.70989000000003,-9.133339999999976,4df2553ed22d8c5470d978aa,Canto da Vila,38.71081152744026,-9.13086166791882,Portuguese Restaurant,Food
282,LISBOA,Santa Maria Maior,38.70989000000003,-9.133339999999976,56906246498ed05fb5098ccf,"D. Afonso, o Gordo",38.71024765501288,-9.134871229949736,Portuguese Restaurant,Food
283,LISBOA,Santa Maria Maior,38.70989000000003,-9.133339999999976,54216a7e498e556bb4940785,Da Prata 52,38.70961282363416,-9.136403969139014,Portuguese Restaurant,Food
